"ChEMBL ID"	"Name"	"Synonyms"	"Type"	"Max Phase"	"Molecular Weight"	"Targets"	"Bioactivities"	"AlogP"	"PSA"	"HBA"	"HBD"	"#RO5 Violations"	"#Rotatable Bonds"	"Passes Ro3"	"QED Weighted"	"ACD ApKa"	"ACD BpKa"	"ACD LogP"	"ACD LogD"	"Aromatic Rings"	"Structure Type"	"Inorganic Flag"	"Heavy Atoms"	"HBA Lipinski"	"HBD Lipinski"	"#RO5 Violations (Lipinski)"	"Molecular Weight (Monoisotopic)"	"Molecular Species"	"Molecular Formula"	"Smiles"
"CHEMBL58"	"MITOXANTRONE"	"MITOXANTRONE|MITOXANTRONE HYDROCHLORIDE|Novantrone"	"Small molecule"	"4"	"444.49"	"316"	"1604"	"-0.14"	"163.18"	"10"	"8"	"1"	"12"	"N"	"0.14"	"7.08"	"9.27"	"1.55"	"-1.58"	"2"	"MOL"	"0"	"32"	"10"	"8"	"1"	"444.2009"	"BASE"	"C22H28N4O6"	"OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12"
"CHEMBL1200952"	"METHAMPHETAMINE HYDROCHLORIDE"	"DESOXYEPHEDRINE HYDROCHLORIDE|DESOXYN|METHAMPEX|METHAMPHETAMINE HYDROCHLORIDE|METHYLAMFETAMINE HYDROCHLORIDE"	"Small molecule"	"4"	"185.7"	"1"	"6"	"1.84"	"12.03"	"1"	"1"	"0"	"3"	"Y"	"0.69"	""	"10.38"	"2.2"	"-0.54"	"1"	"MOL"	"0"	"11"	"1"	"1"	"0"	"149.1204"	"BASE"	"C10H16ClN"	"Cl.CN[C@@H](C)Cc1ccccc1"
"CHEMBL270995"	"BRIVANIB ALANINATE"	"BMS-582664|BRIVANIB ALANINATE"	"Small molecule"	"3"	"441.46"	"297"	"301"	"3.42"	"116.76"	"8"	"2"	"0"	"7"	"N"	"0.42"	""	"7.62"	"2.86"	"2.44"	"4"	"MOL"	"0"	"32"	"9"	"3"	"0"	"441.1812"	"NEUTRAL"	"C22H24FN5O4"	"C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OC(=O)[C@H](C)N"
"CHEMBL446143"	"ORNITHINE"	"ORNITHINE|Ornithine"	"Small molecule"	"3"	"132.16"	"3"	"4"	"-0.86"	"89.34"	"3"	"3"	"0"	"4"	"N"	"0.46"	"2.45"	"10.6"	"-0.87"	"-4.28"	"0"	"MOL"	"0"	"9"	"4"	"5"	"0"	"132.0899"	"ZWITTERION"	"C5H12N2O2"	"NCCC[C@H](N)C(=O)O"
"CHEMBL1908318"	"NEPADUTANT"	"NEPADUTANT"	"Small molecule"	"2"	"947.02"	"1"	"28"	"-4.11"	"347.61"	"13"	"13"	"3"	"11"	"N"	"0.09"	"12.58"	""	"0.77"	"0.77"	"3"	"MOL"	"0"	"68"	"23"	"13"	"3"	"946.4185"	"NEUTRAL"	"C45H58N10O13"	"CC(C)C[C@@H]1NC(=O)[C@@H]2CNC(=O)C[C@H](NC(=O)[C@H](CC(=O)N[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(=O)C)NC1=O)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](Cc6ccccc6)C(=O)N2"
"CHEMBL1951143"	"FIMASARTAN"	"FIMASARTAN|Fimasartan"	"Small molecule"	"3"	"501.66"	"3"	"8"	"4.22"	"92.59"	"7"	"1"	"1"	"9"	"N"	"0.34"	"4.16"	"1.45"	"3.87"	"1.89"	"4"	"MOL"	"0"	"36"	"8"	"1"	"1"	"501.2311"	"ACID"	"C27H31N7OS"	"CCCCC1=NC(=C(CC(=S)N(C)C)C(=O)N1Cc2ccc(cc2)c3ccccc3c4nnn[nH]4)C"
"CHEMBL1231574"	"LEVOMEFOLIC ACID"	"BODYFOLIN|LEVOMEFOLIC ACID|LMSR|METAFOLIN|NUTRIFOLIN"	"Small molecule"	"4"	"459.46"	"2"	"3"	"-0.26"	"202.77"	"9"	"7"	"1"	"9"	"N"	"0.26"	"3.51"	"9.3"	"0.15"	"-3.35"	"2"	"MOL"	"0"	"33"	"13"	"8"	"2"	"459.1866"	"ZWITTERION"	"C20H25N7O6"	"CN1[C@@H](CNc2ccc(cc2)C(=O)N[C@@H](CCC(=O)O)C(=O)O)CNC3=C1C(=O)N=C(N)N3"
"CHEMBL1200437"	"QUINIDINE GLUCONATE"	"DURAQUIN|QUINACT|QUINAGLUTE|QUINALAN|QUINATIME|QUINIDINE GLUCONATE"	"Small molecule"	"4"	"520.58"	"2"	"2"	"3.17"	"45.59"	"4"	"1"	"0"	"4"	"N"	"0.88"	"12.8"	"9.28"	"2.82"	"0.98"	"2"	"MOL"	"0"	"24"	"4"	"1"	"0"	"324.1838"	"BASE"	"C26H36N2O9"	"COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O"
"CHEMBL1237044"	"TRAMADOL"	"TRAMADOL|Tramadol|Ultracet|Ultram"	"Small molecule"	"4"	"263.38"	"125"	"795"	"2.63"	"32.7"	"3"	"1"	"0"	"4"	"N"	"0.91"	""	"9.61"	"2.32"	"0.29"	"1"	"MOL"	"0"	"19"	"3"	"1"	"0"	"263.1885"	"BASE"	"C16H25NO2"	"COc1cccc(c1)C2(O)CCCCC2CN(C)C"
"CHEMBL12318"	"CLODRONIC ACID"	"CLODRONIC ACID"	"Small molecule"	"3"	"244.89"	"19"	"99"	"0.43"	"115.06"	"2"	"4"	"0"	"2"	"N"	"0.41"	"0.75"	""	"1.11"	"-4.38"	"0"	"MOL"	"0"	"11"	"6"	"4"	"0"	"243.886"	"ACID"	"CH4Cl2O6P2"	"OP(=O)(O)C(Cl)(Cl)P(=O)(O)O"
"CHEMBL278819"	"MINAPRINE"	"AGR-1240|Brantur|CANTOR|CB-30038|Cantor|MINAPRINE"	"Small molecule"	"4"	"298.39"	"19"	"26"	"2.2"	"50.28"	"5"	"1"	"0"	"5"	"N"	"0.92"	""	"6.79"	"2.04"	"1.92"	"2"	"MOL"	"0"	"22"	"5"	"1"	"0"	"298.1794"	"NEUTRAL"	"C17H22N4O"	"Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3"
"CHEMBL1165268"	"IODIPAMIDE"	"ADIPIODONE|CHOLOGRAFIN|IODIPAMIDE"	"Small molecule"	"4"	"1139.76"	"15"	"55"	""	""	""	""	""	""	""	""	""	""	""	""	""	"MOL"	"0"	""	""	""	""	"1139.512"	""	"C20H14I6N2O6"	"OC(=O)c1c(I)cc(I)c(NC(=O)CCCCC(=O)Nc2c(I)cc(I)c(C(=O)O)c2I)c1I"
"CHEMBL1201048"	"DROMOSTANOLONE PROPIONATE"	"32379|DROLBAN|DROMOSTANOLONE PROPIONATE|DROSTANOLONE|DROSTANOLONE PROPIONATE|MASTERIL"	"Small molecule"	"4"	"360.54"	"1"	"1"	"5.17"	"43.37"	"3"	"0"	"1"	"2"	"N"	"0.64"	""	""	"5.94"	"5.94"	"0"	"MOL"	"0"	"26"	"3"	"0"	"1"	"360.2664"	""	"C23H36O3"	"CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C"
"CHEMBL1697771"	"REBAMIPIDE"	"REBAMIPIDE"	"Small molecule"	"3"	"370.79"	"6"	"14"	"2.61"	"99.26"	"3"	"3"	"0"	"5"	"N"	"0.64"	"3.38"	""	"2.56"	"-1.01"	"3"	"MOL"	"0"	"26"	"6"	"3"	"0"	"370.072"	"ACID"	"C19H15ClN2O4"	"OC(=O)C(CC1=CC(=O)Nc2ccccc12)NC(=O)c3ccc(Cl)cc3"
"CHEMBL449"	"BUTABARBITAL"	"BUTABARBITAL|Butabarbital|SECBUTABARBITAL|SECBUTOBARBITONE"	"Small molecule"	"4"	"212.25"	"5"	"11"	"0.79"	"75.27"	"3"	"2"	"0"	"3"	"N"	"0.68"	"7.93"	""	"1.67"	"1.56"	"0"	"MOL"	"0"	"15"	"5"	"2"	"0"	"212.1161"	"NEUTRAL"	"C10H16N2O3"	"CCC(C)C1(CC)C(=O)NC(=O)NC1=O"
"CHEMBL1513"	"IRBESARTAN"	"APROVEL|AVAPRO|BMS-186295|IFIRMASTA|IRBESARTAN|KARVEA|SABERVEL|SR 47436"	"Small molecule"	"4"	"428.54"	"137"	"659"	"4.78"	"87.13"	"5"	"1"	"0"	"7"	"N"	"0.59"	"4.24"	"2.52"	"6.15"	"4.19"	"3"	"MOL"	"0"	"32"	"7"	"1"	"0"	"428.2325"	"ACID"	"C25H28N6O"	"CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5nn[nH]n5"
"CHEMBL1822792"	"MK-2461"	"MK-2461"	"Small molecule"	"2"	"495.56"	"298"	"372"	"2.15"	"115.65"	"8"	"1"	"0"	"6"	"N"	"0.44"	"6.81"	"1.46"	"2.67"	"2.04"	"4"	"MOL"	"0"	"35"	"10"	"1"	"0"	"495.1576"	"NEUTRAL"	"C24H25N5O5S"	"CN(C[C@@H]1COCCO1)S(=O)(=O)Nc2ccc3C=Cc4ncc(cc4C(=O)c3c2)c5cnn(C)c5"
"CHEMBL1488"	"URACIL MUSTARD"	"U-8344|URACIL MUSTARD|URAMUSTINE"	"Small molecule"	"4"	"252.1"	"82"	"106"	"0.35"	"68.96"	"3"	"2"	"0"	"5"	"N"	"0.74"	"9.42"	""	"0.99"	"0.97"	"1"	"MOL"	"0"	"15"	"5"	"2"	"0"	"251.0228"	"NEUTRAL"	"C8H11Cl2N3O2"	"ClCCN(CCCl)C1=CNC(=O)NC1=O"
"CHEMBL3085436"	"VIOMYCIN"	"VIOMYCIN"	"Protein"	"4"	"685.7"	"4"	"13"	"-8.88"	"392.86"	"15"	"15"	"3"	"10"	"N"	"0.09"	"10.14"	"13.37"	"-4.33"	"-9.32"	"0"	"MOL"	"0"	"48"	"23"	"19"	"3"	"685.3256"	"BASE"	"C25H43N13O10"	"NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@@H](NC(=O)\C(=C\NC(=O)N)\NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O)[C@H]2C[C@H](O)NC(=N2)N"
"CHEMBL977"	"HYDROCORTISONE HEMISUCCINATE"	"Hydrocortisone Hemisuccinate|Hydrocortisone succinate|NSC-7576"	"Small molecule"	"4"	"462.54"	"12"	"18"	"2.2"	"138.2"	"7"	"3"	"0"	"6"	"N"	"0.51"	"4.29"	""	"2.55"	"-0.47"	"0"	"MOL"	"0"	"33"	"8"	"3"	"0"	"462.2254"	"ACID"	"C25H34O8"	"C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]4(C)C[C@H](O)[C@H]23"
"CHEMBL1072"	"BUMETANIDE"	"BETINEX|BUMETANIDE|BUMEX|BURINEX|Lixil|RO 10-6338"	"Small molecule"	"4"	"364.42"	"87"	"247"	"3.04"	"118.72"	"5"	"3"	"0"	"8"	"N"	"0.62"	"3.18"	"4.48"	"2.88"	"-0.08"	"2"	"MOL"	"0"	"25"	"7"	"4"	"0"	"364.1093"	"ACID"	"C17H20N2O5S"	"CCCCNc1cc(cc(c1Oc2ccccc2)S(=O)(=O)N)C(=O)O"
"CHEMBL1201191"	"LEVOCETIRIZINE"	"LEVOCETIRIZINE|XYZAL"	"Small molecule"	"4"	"388.9"	"10"	"11"	"3.15"	"53.01"	"4"	"1"	"0"	"8"	"N"	"0.7"	"3.46"	"6.71"	"1.62"	"-1.45"	"2"	"MOL"	"0"	"27"	"5"	"1"	"0"	"388.1554"	"ACID"	"C21H25ClN2O3"	"OC(=O)COCCN1CCN(CC1)[C@H](c2ccccc2)c3ccc(Cl)cc3"
"CHEMBL182066"	"RADIPRODIL"	"RGH-896|Radiprodil"	"Small molecule"	"2"	"397.41"	"10"	"17"	"2.68"	"95.41"	"4"	"2"	"0"	"3"	"N"	"0.66"	"8.62"	"0.33"	"2.81"	"2.8"	"3"	"MOL"	"0"	"29"	"7"	"2"	"0"	"397.1438"	"NEUTRAL"	"C21H20FN3O4"	"Fc1ccc(CC2CCN(CC2)C(=O)C(=O)Nc3ccc4NC(=O)Oc4c3)cc1"
"CHEMBL424"	"SALICYLIC ACID"	"2-HYDROXY-BENZOIC ACID|ACNISAL|ADVANCED PAIN RELIEF CALLUS REMOVERS|ADVANCED PAIN RELIEF COM REMOVERS|BAZUKA|CLEAR AWAY WART REMOVER|COMPOUND V|COMPOUND W|CUPLEX VERRUCA|DR. SCHOLL'S CALLUS REMOVERS|DR. SCHOLL'S CORN REMOVERS|DR. SCHOLL'S WART REMOVER KIT|DUOFILM|DUOFILM WART REMOVER|DUOPLANT|EDINBURGH|ERYTEX|FREEZONE|GPPE PAINT|IONIL|IONIL-PLUS|JADIT|KERALYT|METANIUM|NECOL|NOXACORN|OCCLUSAL|PHISO-CLEAR|PHYTEX|PHYTOCIL|POSALFILIN|PYRALVEX|SALACTOL|SALATAC|SALICYLIC ACID|SALICYLIC ACID SOAP|SALIGEL|STRI-DEX|Salicylic Acid|THWART|TOEPEDO|VERRUGON|WARTEX"	"Small molecule"	"4"	"138.12"	"215"	"1059"	"1.09"	"57.53"	"2"	"2"	"0"	"1"	"Y"	"0.61"	"3.01"	""	"2.01"	"-1.14"	"1"	"MOL"	"0"	"10"	"3"	"2"	"0"	"138.0317"	"ACID"	"C7H6O3"	"OC(=O)c1ccccc1O"
"CHEMBL255863"	"NILOTINIB"	"AMN 107|NILOTINIB|TASIGNA"	"Small molecule"	"4"	"529.53"	"1078"	"1512"	"6.36"	"97.62"	"7"	"2"	"2"	"6"	"N"	"0.27"	"12.94"	"5.63"	"4.42"	"4.41"	"5"	"MOL"	"0"	"39"	"8"	"2"	"2"	"529.1838"	"NEUTRAL"	"C28H22F3N7O"	"Cc1cn(cn1)c2cc(NC(=O)c3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)cc(c2)C(F)(F)F"
"CHEMBL370753"	"OPIPRAMOL"	"OPIPRAMOL"	"Small molecule"	"3"	"363.5"	"14"	"39"	"3.31"	"29.95"	"4"	"1"	"0"	"6"	"N"	"0.85"	""	"7.45"	"3.27"	"2.9"	"2"	"MOL"	"0"	"27"	"4"	"1"	"0"	"363.2311"	"NEUTRAL"	"C23H29N3O"	"OCCN1CCN(CCCN2c3ccccc3C=Cc4ccccc24)CC1"
"CHEMBL1201347"	"ANILERIDINE"	"ANILERIDINE"	"Small molecule"	"4"	"352.48"	"3"	"8"	"3.41"	"55.56"	"4"	"1"	"0"	"6"	"N"	"0.64"	""	"8.41"	"2.96"	"2"	"2"	"MOL"	"0"	"26"	"4"	"2"	"0"	"352.2151"	"NEUTRAL"	"C22H28N2O2"	"CCOC(=O)C1(CCN(CCc2ccc(N)cc2)CC1)c3ccccc3"
"CHEMBL1144"	"PRAVASTATIN"	"PRAVASTATIN|Pravachol|Pravastatin"	"Small molecule"	"4"	"424.53"	"153"	"1424"	"2.44"	"124.29"	"6"	"4"	"0"	"10"	"N"	"0.4"	"4.31"	""	"2.21"	"-0.88"	"0"	"MOL"	"0"	"30"	"7"	"4"	"0"	"424.2461"	"ACID"	"C23H36O7"	"CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12"
"CHEMBL219916"	"DOMPERIDONE"	"DOMILIUM|DOMPERIDONE|EVOXIN|MOTILIUM|MOTILIUM 10|MOTILIUM INSTANTS|R 33,812|VIVADONE"	"Small molecule"	"4"	"425.92"	"254"	"639"	"3.35"	"78.82"	"5"	"2"	"0"	"5"	"N"	"0.51"	"11.11"	"9"	"4.05"	"2.93"	"4"	"MOL"	"0"	"30"	"7"	"2"	"0"	"425.1619"	"BASE"	"C22H24ClN5O2"	"Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1"
"CHEMBL1201262"	"DIPIVEFRIN"	"DIPIVALYL EPINEPHRINE|DIPIVEFRIN|DIPIVEFRINE|DPE"	"Small molecule"	"4"	"351.44"	"1"	"32"	"2.84"	"84.86"	"6"	"2"	"0"	"5"	"N"	"0.63"	"13.69"	"9.01"	"2.69"	"1"	"1"	"MOL"	"0"	"25"	"6"	"2"	"0"	"351.2046"	"BASE"	"C19H29NO5"	"CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1"
"CHEMBL471"	"SOTALOL"	"Betapace|MJ-1999|SOTALOL|Sorine|Sotalol"	"Small molecule"	"4"	"272.37"	"146"	"1051"	"1.09"	"78.43"	"4"	"3"	"0"	"6"	"N"	"0.72"	"8.28"	"9.31"	"0.24"	"-1.68"	"1"	"MOL"	"0"	"18"	"5"	"3"	"0"	"272.1195"	"BASE"	"C12H20N2O3S"	"CC(C)NCC(O)c1ccc(NS(=O)(=O)C)cc1"
"CHEMBL1214185"	"ROXITHROMYCIN"	"ROXITHROMYCIN|RU 28965|RU 965|RULID|RULIDE"	"Small molecule"	"4"	"837.06"	"139"	"659"	"2.21"	"216.89"	"17"	"5"	"2"	"13"	"N"	"0.08"	"13"	"8.16"	"2.84"	"2.1"	"0"	"MOL"	"0"	"58"	"17"	"5"	"2"	"836.5246"	"NEUTRAL"	"C41H76N2O15"	"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)\[C@H](C)[C@@H](O)[C@]1(C)O"
"CHEMBL679"	"EPINEPHRINE"	"ADREN CO|ADRENACLICK|ADRENALIN|ADRENALINE|ANA-GUARD|ANAPEN|ANAPHYLACTIC SHOCK DRUG KIT|ASMA-VYDRIN|ASTHMAHALER|AUVI-Q|Ana-Kit|BRONKAID MIST|BROVON|EMERADE|EPI E Z PEN JR|EPINEPHRINE|EPINEPHRINE HYDROCHLORIDE|EPIPEN|EPIPEN E Z PEN|EPIPEN JR|EPIPEN JR.|EPPY|Epinephrine|GPPE INH SOLN|JEXT|LEVO-METHYLAMINOETHANOLCATECHOL|MEDIHALER-EPI|PRIMATENE|PRIMATENE MIST|RIDDOBRON|RIDDOFAN|RYBARVIN|SIMPLENE|SOLN MADE TO RYBARVIN FOR|SUS-PHRINE SULFITE FREE|SYMJEPI|Sus-Phrine|Sus-phrine sulfite-free|TWINJECT 0.15|TWINJECT 0.3|Twinject"	"Small molecule"	"4"	"183.21"	"169"	"1020"	"0.35"	"72.72"	"4"	"4"	"0"	"3"	"N"	"0.51"	"9.6"	"9.16"	"-0.54"	"-2.37"	"1"	"MOL"	"0"	"13"	"4"	"4"	"0"	"183.0895"	"BASE"	"C9H13NO3"	"CNC[C@H](O)c1ccc(O)c(O)c1"
"CHEMBL13766"	"GUAIACOL"	"GUAIACOL|Guaiacol"	"Small molecule"	"3"	"124.14"	"38"	"75"	"1.4"	"29.46"	"2"	"1"	"0"	"1"	"Y"	"0.61"	"9.97"	""	"1.34"	"1.34"	"1"	"MOL"	"0"	"9"	"2"	"1"	"0"	"124.0524"	"NEUTRAL"	"C7H8O2"	"COc1ccccc1O"
"CHEMBL576982"	"QUIZARTINIB"	"AC-220|AC010220|AC220|ASP-2689|QUIZARTINIB"	"Small molecule"	"3"	"560.68"	"483"	"1319"	"5.86"	"106.16"	"9"	"2"	"2"	"7"	"N"	"0.26"	"12.59"	"6.4"	"3.73"	"3.65"	"5"	"MOL"	"0"	"40"	"10"	"2"	"2"	"560.2206"	"NEUTRAL"	"C29H32N6O4S"	"CC(C)(C)c1onc(NC(=O)Nc2ccc(cc2)c3cn4c5ccc(OCCN6CCOCC6)cc5sc4n3)c1"
"CHEMBL2177390"	"IPATASERTIB"	"GDC-0068|IPATASERTIB|RG-7440|RG7440"	"Small molecule"	"3"	"458.01"	"14"	"47"	"3.1"	"81.59"	"6"	"2"	"0"	"6"	"N"	"0.69"	"13.11"	"9.45"	"3.14"	"1.24"	"2"	"MOL"	"0"	"32"	"7"	"2"	"0"	"457.2245"	"BASE"	"C24H32ClN5O2"	"CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3[C@H](O)C[C@@H](C)c23)c4ccc(Cl)cc4"
"CHEMBL1780010"	"FLORBENAZINE F 18"	"18F-AV-133|FLORBENAZINE (18F)|FLORBENAZINE F 18"	"Small molecule"	"2"	"364.49"	"1"	"1"	"3.76"	"41.93"	"4"	"1"	"0"	"7"	"N"	"0.75"	""	"7.55"	"2.75"	"2.3"	"1"	"MOL"	"0"	"26"	"4"	"1"	"0"	"365.2366"	"NEUTRAL"	"C21H32FNO3"	"COc1cc2[C@H]3C[C@@H](O)[C@H](CC(C)C)CN3CCc2cc1OCCC[18F]"
"CHEMBL388590"	"BENZBROMARONE"	"BENZBROMARON|BENZBROMARONE|DESURIC|L-2214|MJ 10061|NARCARICIN MITE"	"Small molecule"	"4"	"424.09"	"237"	"1964"	"5.46"	"50.44"	"3"	"1"	"1"	"3"	"N"	"0.57"	"4.66"	""	"6.65"	"4.05"	"3"	"MOL"	"0"	"22"	"3"	"1"	"1"	"421.9153"	"ACID"	"C17H12Br2O3"	"CCc1oc2ccccc2c1C(=O)c3cc(Br)c(O)c(Br)c3"
"CHEMBL1200748"	"CARBIDOPA"	"CARBIDOPA|Carbidopa|Carbidopa hydrate|LODOSYN|Lodosyn"	"Small molecule"	"4"	"244.25"	"116"	"533"	"-0.05"	"115.81"	"5"	"5"	"0"	"4"	"N"	"0.28"	"3.4"	"7.76"	"-1.75"	"-4.32"	"1"	"MOL"	"0"	"16"	"6"	"6"	"1"	"226.0954"	"ACID"	"C10H16N2O5"	"O.C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O"
"CHEMBL1384"	"KANAMYCIN"	"KANAMYCIN|Kanamycin"	"Small molecule"	"4"	"484.5"	"214"	"1809"	"-7.29"	"282.61"	"15"	"11"	"2"	"6"	"N"	"0.17"	"12.94"	"9.52"	"-4.6"	"-8.86"	"0"	"MOL"	"0"	"33"	"15"	"15"	"2"	"484.2381"	"BASE"	"C18H36N4O11"	"NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O"
"CHEMBL1697847"	"POLYSORBATE 80"	"E494|POLYSORBATE 80|SORLATE|TWEEN 80"	"Small molecule"	"3"	""	"1"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	"NONE"	"0"	""	""	""	""	""	""	""	""
"CHEMBL2016681"	"VELNEPERIT"	"S-2367|VELNEPERIT"	"Small molecule"	"2"	"407.46"	"9"	"12"	"3.32"	"88.16"	"4"	"2"	"0"	"4"	"N"	"0.8"	"11.05"	"1.42"	"3.36"	"3.36"	"1"	"MOL"	"0"	"27"	"6"	"2"	"0"	"407.149"	"NEUTRAL"	"C17H24F3N3O3S"	"CC(C)(C)S(=O)(=O)N[C@@H]1CC[C@H](CC1)C(=O)Nc2ccc(cn2)C(F)(F)F"
"CHEMBL2218913"	"CAPREOMYCIN SULFATE"	"34977|CAPASTAT SULFATE|CAPREOMYCIN SULFATE"	"Protein"	"4"	"1517.59"	"3"	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	"MOL"	"0"	""	""	""	""	"1320.6984"	""	"C50H92N28O23S2"	"C[C@@H]1NC(=O)[C@@H](N)CNC(=O)[C@@H](NC(=O)\C(=C\NC(=O)N)\NC(=O)[C@H](CNC(=O)CC(N)CCCN)NC1=O)C2CCNC(=N)N2.NCCCC(N)CC(=O)NC[C@@H]3NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@@H](NC(=O)\C(=C\NC(=O)N)\NC3=O)C4CCNC(=N)N4.OS(=O)(=O)O.OS(=O)(=O)O"
"CHEMBL1201341"	"ECHOTHIOPHATE"	"ECOTHIOPATE|Echothiophate"	"Small molecule"	"4"	"256.33"	"1"	"14"	"2.61"	"35.53"	"4"	"0"	"0"	"8"	"N"	"0.49"	""	""	"-1.71"	"-1.71"	"0"	"MOL"	"0"	"15"	"4"	"0"	"0"	"256.1131"	""	"C9H23NO3PS+"	"CCOP(=O)(OCC)SCC[N+](C)(C)C"
"CHEMBL373742"	"VASOPRESSIN"	"Arginine Vasopressin|Beta-Hypophamine|Leiormone|PITRESSIN|VASOPRESSIN|VASOPRESSIN INJECTION|VASOSTRICT|Vasophysin"	"Protein"	"4"	"1084.25"	"28"	"158"	""	""	""	""	""	""	""	""	""	""	""	""	""	"BOTH"	"0"	""	""	""	""	"1083.4379"	""	"C46H65N15O12S2"	"N[C@H]1CSSC[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc3ccc(O)cc3)NC1=O)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N"
"CHEMBL3545043"	"ASAPIPRANT"	"Asapiprant|S-555739"	"Small molecule"	"3"	"501.56"	"10"	"26"	"3.1"	"122.41"	"8"	"1"	"1"	"9"	"N"	"0.47"	"2.92"	"3.16"	"3.04"	"-0.61"	"3"	"MOL"	"0"	"35"	"10"	"1"	"1"	"501.157"	"ACID"	"C24H27N3O7S"	"CC(C)Oc1ccc(cc1)S(=O)(=O)N2CCN(CC2)c3ccc(c(OCC(=O)O)c3)c4occn4"
"CHEMBL6246"	"ELLAGIC ACID"	"BENZOARIC ACID|ELLAGIC ACID"	"Small molecule"	"2"	"302.19"	"238"	"505"	"1.31"	"141.34"	"8"	"4"	"0"	"0"	"N"	"0.22"	"5.02"	""	"0.24"	"-3.38"	"4"	"MOL"	"0"	"22"	"8"	"4"	"0"	"302.0063"	"ACID"	"C14H6O8"	"Oc1cc2C(=O)Oc3c(O)c(O)cc4C(=O)Oc(c1O)c2c34"
"CHEMBL596"	"FENTANYL"	"ABSTRAL|ACTIQ|BREAKYL|DURAGESIC|DURAGESIC-100|DURAGESIC-12|DURAGESIC-25|DURAGESIC-50|DURAGESIC-75|DUROGESIC|DUROGESIC DTRANS|EFFENTORA|FENCINO|FENTALIS RESERVOIR|FENTANYL|FENTANYL-100|FENTANYL-12|FENTANYL-25|FENTANYL-37|FENTANYL-50|FENTANYL-62|FENTANYL-75|FENTANYL-87|Fentora|IONSYS|Innovar|Ionsys|Leptanal|MATRIFEN|MEZOLAR MATRIX|MYLAFENT|OPIODUR|OSMACH|OSMANIL|Oralet|PECFENT|RECIVIT|SUBSYS|Sublimaze|TILOFYL|VICTANYL|YEMEX"	"Small molecule"	"4"	"336.48"	"54"	"294"	"4.14"	"23.55"	"2"	"0"	"0"	"6"	"N"	"0.79"	""	"8.92"	"3.68"	"2.61"	"2"	"MOL"	"0"	"25"	"3"	"0"	"0"	"336.2202"	"BASE"	"C22H28N2O"	"CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3"
"CHEMBL253371"	"ALVERINE"	"ALVERINE"	"Small molecule"	"4"	"281.44"	"4"	"26"	"4.57"	"3.24"	"1"	"0"	"0"	"9"	"N"	"0.65"	""	"9.51"	"5.45"	"3.38"	"2"	"MOL"	"0"	"21"	"1"	"0"	"0"	"281.2143"	"BASE"	"C20H27N"	"CCN(CCCc1ccccc1)CCCc2ccccc2"
